cartacapital isso tudo é um absurdo, legal mesmo é isso aqui ;Neutro
RT ReginaldoLopes: Governo de Minas nomeia mais 2.500 trabalhadores da Educação ;Positivo
Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais, usaram todo dinheiro dos depósitos judiciais ;Negativo
Castro2Monica então, qual é o governador das Minas Gerais?;Neutro
#Matipó SURTO – Notificações por febre amarela estão em declínio, afirma governo de MG ;Positivo
Banco do Brasil cobra restituição de recursos de depósitos judiciais do governo de Minas. #PainelAlvorada;Negativo
ClaroPeru q era 700 mg mas no de ahi c cortaba mis megas como a estado ocurriendo inclusive los 1ero meses no tube megas!!;Neutro
#noticiasdorenan Estado de MG expulsa 117 servidores em 2016 por atividades ilícitas: O… ;Positivo
Bando do Brasil avisa Justiça que governo de MG não tem recursos em conta judicial ;Negativo
Codevasf e governomg discutem retomada do convênio para construção da barragem do Jequitaí. Veja:… ;Neutro
#noticiasdorenan Governo de Minas Gerais e Estado da Alemanha firmam acordo de cooperação… ;Positivo
BB avisa Justiça que governo de MG desgovernado pelo PT não tem recursos em conta judicial ;Negativo
ConsuladosGalo Boa tarde. Consulado do Galo de Governador Valadares;Neutro
#timbeta #globo Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial - 04;Negativo
cotonewers praticamente hahah uma parte da minha família é de mg. Pra mim é o melhor estado p passear no Brasil ;Neutro
governomg e Estado da Alemanha firmam acordo de cooperação para o desenvolvimento econômico, social e ambiental.… ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial #Finanças #Ações ;Negativo
deeh_gerhardt ;Neutro
governomg lança programa para inclusão social e produtiva de jovens. ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial | Brasil 24;Negativo
dibiaseneves vão se apaixonar pelo melhor estado do Brasil e pelo MAIOR de MG, sejam bem vindos a BH. #cruzeirosempre #maiordeminas;Neutro
[Corrupção] Corrupção expulsa 38 servidores do Governo de Minas em dois anos - Bhaz ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial ;Negativo
digaoi a internet ta ruim no estado de MG ?;Neutro
Corrupção expulsa 38 servidores do Governo de Minas em dois anos - Bhaz ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial -ROUBARAM A PORRA TODA !!!!!!!!!!!!!!!!!!! VAI FALTAR CADEIAS;Negativo
diogo_cc estou hahahaha mas trabalho mais pro impresso, Estado de Minas;Neutro
Estado de Minas expulsa 117 servidores por atividades ilícitas - ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial, zerou a conta do BB ;Negativo
doidao_galo _FSEP twitpalmeiras kkkk mineirao e do governo de Minas.Aí joga no indepencia pq torcida só enche caixa de fósforo;Neutro
Estado de Minas expulsa 117 servidores por atividades ilícitas ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial. + Helicóptero o Gov de Minas o Pilantrel tem. ;Negativo
DonaMed_VE BUSCO EN VALENCIA ESTADO CARABOBO SOMAZINA PASTILLA 500 MG CONTACTO 04162571719 04124011533;Neutro
Estado expulsa 117 servidores em 2016 por atividades ilícitas ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial. Veja mais no UOL. Acesse: ;Negativo
droguerianena.Buenas tardes para saber si hay disponible abretia o strattera de 10 o 18 mg en la sucursal del Estado Lara.Gracias;Neutro
FIEMG e Governo de Minas Gerais assinam acordo de cooperação com estado alemão ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial: Imagem: Elza Fiuza… ;Negativo
ElPoliTwico AYUDA HOY ES UNA NIÑA CON MENINGITIS. mañana puede ser cualquiera. Su estado es grave x falta d medicamento Aciclovir 500 mg.;Neutro
Governo de #Minas #expulsa 117 #servidores por #indisciplina – 44 da educação, 36 da PM, 21 da PC, 8 do CB, o... ;Positivo
BB avisa Justiça que governo de MG não tem recursos em conta judicial--documento ;Negativo
em_com MG, o estado da idade do ferro, e sua capital;Neutro
Governo de #Minas #expulsa 117 #servidores por indisciplina – 44 da educação, 36 da PM, 21 da PC, 8 do CB, o... ;Positivo
BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais ,;Negativo
em_com vão cobrir isto? ;Neutro
Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares;Positivo
BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais ;Negativo
esd4n ninguno, a decir verdad he estado con minas peores;Neutro
Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares ;Positivo
BB e Estado de MG travam disputa jurídica envolvendo depósitos judiciais. ;Negativo
evaristocosta já visitou o estado de MG? Se sim o que achou?;Neutro
Governo de Minas expulsa 117 servidores por corrupção ;Positivo
BB e governo de Minas travam disputa sobre depósitos judiciais ;Negativo
FlowstreetYT bueno ese mg no ha estado nada mal lool omgggg!!!Gracias Flowiiii;Neutro
Governo de Minas Gerais e Estado da Alemanha firmam acordo de cooperação – Pontal em Foco ;Positivo
BB e governo de Minas travam disputa sobre depósitos judiciais #Finanças #Ações ;Negativo
ForunsMG vão eleger novos prefeitos e vereadores para o Colegiado Executivo e avançar na participação popular.… ;Neutro
Governo de Minas Gerais lança programa para inclusão social e produtiva de jovens ;Positivo
BRASIL - Governador de Minas compra dois helicópteros ;Negativo
FutDados William não tem mais clima para prosseguir no maior time do Estado de Minas Gerais ... fora William...⚽️;Neutro
Governo de Minas Gerais lança programa para inclusão social e produtiva de jovens ;Positivo
BRASIL PROFUNDO ;Negativo
Fute_Minas O complicado é isso! Desse jeito nunca teremos uma terceira, quarta força no estado! Não da pros clubes do interior investir!;Neutro
Governo do Estado inaugurou,hoje,Unidade de Atendimento Integrado (UAI)de Contagem,primeira do município Durval13PT ;Positivo
Brasília - O governo de Minas gastará ao menos R$ 50,8 milhões com a compra de helicópteros. As despesas estão... ;Negativo
GaloAustralia incorreto. No socialismo, a elite nunca se fode. O Estado fede.;Neutro
MG: lei da agricultura familiar completa seis anos com a inclusão de mais de 200 #agroindústrias em todo o Estado… ;Positivo
Calamidade em Minas ;Negativo
Galonopeito1 Se Minas tivesse mar, esse Estado ia ser o paraíso hahaha ❤;Neutro
MG: Lei da agricultura familiar completa seis anos com a inclusão de mais de 200 agroindústrias no estado ;Positivo
calamidade financeira e compra helicopteros, e usa para resgatar o vagabundo do filho bebaço.. esses comunos... ;Negativo
geraldoalckmin_ boa noite governador gostaria de um emprego trabalho na área da indústria meu governador PT Minas Gerais;Neutro
"New post: ""Governo de MG expulsa 117 servidores em 2016 por infrações disciplinares"" ";Positivo
Cara-de-pau é o governador de Minas, Fernando Pimentel, que depois de ser flagrado pegando o filhão na festa, comprou mais dois helicopteros;Negativo
gercinu tu estás em MG? Há uma zona de baixa pressão em cima do estado que impede a formação de nuvens.;Neutro
Notícia: Notificações por febre amarela estão em declínio, afirma governo de MG ;Positivo
Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira. Confira a situação do município… ;Negativo
GilzanaCarvalho SP é realmente fascinante,tem vários contrastes,mas Minas é um estado bom tbm...alias o Brasil é um Belo Pais,so q mau adm;Neutro
Resultado das contas do governo de Minas melhora, mas continua no vermelho ;Positivo
Com dívidas acima de R$ 390 milhões, PMU decreta estado de calamidade financeira: ;Negativo
helhaodoaxe ninobec penso_ra JornalOGlobo Estado de Minas, bunitão, chegados do Aécio. ;Neutro
RT g1economia: Déficit de MG fecha 2016 em R$ 4 bi, menos da metade do previsto pelo governo ;Positivo
Com os dois pés na mierda, ou melhor, no atoleiro, Pimentel busca filho em festa de réveillon. Chamar o cara de... ;Negativo
hidselena minas gerais estado do pão de queij;Neutro
RT jornalhojeemdia: Resultado das contas do governo de Minas melhora, mas continua no vermelho ;Positivo
Comandante da PM(MG) peitou o governador Fernando Pimentel ;Negativo
HSOGameplaysvc e de qual estado de minas so para saber mesmo se pa e meu vizinho;Neutro
A União terá de repassar ao governo de Minas Gerais recursos referentes ao Fundo de Manutenção e Desenvolvimento... ;Positivo
Como não tá vendendo carro o governo do PT MG vai taxa carrovelho 150 % no ipva deve ser para custear o helicópteronas festas;Negativo
i5gornascimento #i5gornascimento Governador Valadares registra dois assassinatos em menos de uma hora ;Neutro
Corregedoria GeralMinistério Público de Minas Gerais abriuinvestigação sobre a condutaprocuradorJustiça do estado Rômulo Paiva Filho;Positivo
Crise? Q crise?! ;Negativo
i5gornascimento #i5gornascimento UFJF abre 62 vagas para cursos em Governador Valadares ;Neutro
O governo de Minas expulsou em 2016:Políciais Militar (36), Políciais Civis (21) e Corpo de Bomb... ;Positivo
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois... ;Negativo
I5gornascimento I5gornascimento #I5gornascimento Governador Valadares registra dois assassinatos em menos de ... ;Neutro
Procuradores do Estado de Minas recuperam 1,6 Bilhão para os cofres do Estado. A íntegra da notícia está no meu FB;Positivo
Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais... ;Negativo
I5gornascimento I5gornascimento #I5gornascimento UFJF abre 62 vagas para cursos em Governador Valadares ;Neutro
Em dois anos, o governo Pimentel (MG) fez mais, positivamente, para educação, do que os 12 anos de tucanato, dispara dep cristianominas;Positivo
Detalhe: O governador petista de MG decretou estado de calamidade financeira!!! ;Negativo
Independento melhor queijo do mundo é daqui do Brasil mais exatamente do estado de Minas Gerais;Neutro
#i5gornascimento i5gornascimento g1 Fernando Pimentel entrega viaturas à PM em Governador Valadares ;Positivo
É inacreditável!!>>>>Governo de Minas Gerais compra mais dois helicópteros -;Negativo
IPAFARMA Avivasa1965 buenos días. Tienen stalevo de 100 mg. Vivo en el Estado Nueva Espsrta;Neutro
#timbeta #globo Fernando Pimentel entrega viaturas à PM em Governador Valadares ;Positivo
E o governador mais corrupto q MG já teve continua solto! ;Negativo
jcavaa Cuando vi tu nombre como ganador del #EuroLogo me sonaste mucho, tras 3 días, me doy cuenta de que me has estado dando mg en insta;Neutro
PMMG190 - Valadares recebe 65 novas viaturas do Estado ;Positivo
E que vergonha o Pimentel, réu no STF, bandido, continuar como governador de Minas.;Negativo
jeffs_araujo35 sjayanthi Ueiler2 virginiaduailib Conheço bem as APACs de quando trabalhei no governo de MG...;Neutro
Rede45 A INVEJA DO PSDB PORQUE MG CORREU COM O PSDB DE LÁ CADÊ O MENSALÃO MINEIRO DE ÀECIO NEVES QUANDO GOVERNADOR DE MG?;Positivo
Em calamidade financeira governode Minas compra 2helicópteros ;Negativo
JoanapereiraF Olá! Podemos usar a sua foto no jornal Estado de MInas? Obrigada!;Neutro
Amanhã acontecerá a solenidade de entrega de ônibus escolares destinados ao atendimento das demandas da educação do estado de Minas Gerais;Positivo
Em calamidade financeira, Fernando Pimentel compra dois helicópteros ;Negativo
jonanperrea holdmenouis_ mejor!! Eswue estado unos días sin conectarme por estudiar y aunque siempre intento darte mg y comentar! Un besoo;Neutro
Cooperação técnica (Governo Federal e MG) garante renda e qualidade de vida a famílias extremamente pobres no campo… ;Positivo
Em calamidade financeira, governo de MG (PT) compra dois helicópteros ;Negativo
JoseAMeadeK Los abusos, aun en el estado mas sólido, son minas sordas que tarde o temprano estallan.;Neutro
Deputados pressionam Temer para grandes obras em MG saírem do papel - Politica - Estado de Minas ;Positivo
Em calamidade financeira, governo de MG compra dois helicópteros | Guia Wave ;Negativo
JustMoveOn10 #TeamBTS confieso que me da pena que mi ex me haya cambiado altiro con varias minas y yo ni siquiera he estado con otro:))));Neutro
Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas ;Positivo
Em calamidade financeira, governo de MG compra dois helicópteros | ;Negativo
Kefera teria como doar sangue pra ele morando em outro estado? eu sou de Minas e gostaria de ajudar;Neutro
ENQUANTO O PSDB TIRA ÔNIBUS ESCOLARES DE SÃO PAULO O PT COLOCA MAIS EM MINAS GERAIS! ;Positivo
Em calamidade financeira, governo de MG compra dois helicópteros ;Negativo
kellybh1 Olá Kelly, somos do estado do Paraná, mas o serviço 181 está em Minas Gerais também! Ligue 181 e denuncie!;Neutro
Estado de Minas: Bancada Mineira pede a Temer recursos para a BR-381 N. ;Positivo
Em calamidade financeira, governo de MG compra mais helicópteros > ;Negativo
lancenet aqui em Minas nenhum dos grandes portais (itatiaia, superesportes, Estado de Minas) noticia isso. Até os setoristas desconhecem;Neutro
Estado de Minas: Deputados pressionam Temer para grandes obras em MG saírem do papel. ;Positivo
Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros ;Negativo
Laurinahloves5h WorlDms91 aja si y por eso le diste mg a su estado para que te mande preguntas al chatbasta no puedo;Neutro
Fernando Pimentel entrega viaturas à PM em Governador Valadares;Positivo
Em calamidade financeira, MG compra mais helicópteros ;Negativo
leonardogoncal7 qual sua principal meta pra 2017? Que Deus te abençoe cada dia mais ❤ (volta pra Governador Valadares;Neutro
Fernando Pimentel entrega viaturas à PM em Governador Valadares #G1 ;Positivo
Em meio à calamidade financeira, Pimentel compra mais dois helicópteros para o governo de Minas ;Negativo
LocatelVzla_ATC buenos días me pueden informar si hay stalevo de 100 mg en Locatel la limpia Estado Zulia?;Neutro
Fernando Pimentel entrega viaturas à PM em Governador Valadares ;Positivo
Em meio à crise, governo de MG compra dois helicópteros de R$ 21,8 milhões ;Negativo
Lucas_htt anuncia no estado de minas o bcta kkkkkkk;Neutro
Fernando Pimentel recebe governador do Rio Grande do Norte para discutir questão prisional. ;Positivo
Em MG o PT deu continuidade à venda de presidios pra parceiros eleitorais;Negativo
Lucianaleiva99 mira no me quiero ni imaginar ese estado. Así mg;Neutro
Governador de Minas Gerais marca entrega de viaturas da PM para as 10h30 e chegou ao Vale do Aço duas horas depois...Falta de compromisso.;Positivo
Endividando ainda mais o Estado de MG.E Quem pagará a conta,é o povo mineiro. Será que ele coleciona helicópter… ;Negativo
lucosttab eu fico meio pistola porque minas é o estado que mais produz café porém o melhor vai pro exterior e aqui do msm custa absurdos;Neutro
Governador Fernando Pimentel entrega 401 veículos para transporte escolar ;Positivo
Enquanto isso, o Governador do Estado de Minas Gerais, Fernando Pimentel, coloca o helicóptero do governo para... ;Negativo
LuliiPrimo MG tengo que ser sirvienta tuya hasta 2018 por mi estado;Neutro
Governador Fernando Pimentel entrega 401 veículos para transporte escolar. ;Positivo
Entrará para a história como o pior governador de Minas. ;Negativo
MacarenaTablada amm que le pones mg a mo estado. El finde hagamos algo asi te despedimos . Dspea te vamos a extrañarrr;Neutro
Governador Fernando Pimentel entrega à pmmg190 viaturas para o Território Vale do Aço. ;Positivo
Esbórnia do Governador do PT de Minas:Uso de helicóptero por Pimentel motiva protesto de servidores em MG.;Negativo
mangelrogel a mi mg tu vídeo qsyo yo no lo relacione con tu estado de ánimo, lo vi medio realista, eso le da el toke de queda ahr;Neutro
Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios ;Positivo
Esse cara não tem capacidade para governar um estado do porte de MG!!! ;Negativo
ManoloMontalt Paco Roig en estado puro Manolo... Jajaja!!! Me rio por no llorar :(;Neutro
Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios... ;Positivo
Esse governo de Minas Gerais é ridículo! PT entrou, IPVA de um veículo que era de R$75 em média, passou para R$400! #vergonha #mg #forapt;Negativo
marcelorubens É ;Neutro
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino -… ;Positivo
Esse Pimentel é o mesmo PTIsta que governa o estado de MG que decretou estado de calamidade financeira mês passado? ;Negativo
MarcoPaolo He estado en conciertos dnd las minas son una + empujando y pegando pero no, dale con el prejuicio que… ;Neutro
Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino de 308 municípios -… ;Positivo
Esse Secretário de Temer, o imbecil Bruno Júlio (PMDB-MG),é a cara do governo Golpista.;Negativo
MarcosV60958142 Só lembrando que este crápula,mesmo com todo o apoio da mídia e dessas eleições controladas,NÃO VENCEU EM MG (estado dele);Neutro
Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios - ;Positivo
"Está aí o ""exemplo"" de gerência que esse bando de criminosos instaurou em MG e no país. Esse sujeito deveria... ";Negativo
McOmghall OcenMind Segura q no es el estado quien les cede la explotación d las minas a cambio d parte de la producción?;Neutro
Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios ;Positivo
Estado de calamidade pública está a vida do servidor de MG... pgto em parcelas!;Negativo
meditotal buenos días. Tienen stalevo de 100 mg? Vivo en el Estado Nueva Esparta, con urgencia;Neutro
Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios... ;Positivo
Estado de Minas em estado de calamidade comprou 2 elicopteros novos. Pode??;Negativo
mgfernetmgbirra 10 horas antes borraste mi estado, sacaste nuestra foto de todos lados,y le diste mg a una zorra ;Neutro
Governo de Minas entrega 401 veículos para transporte escolar em 308 municípios: ;Positivo
Estado de Minas Gerais quebrado e ainda se apropriando dos recursos judiciais que pertencem às partes dos processos. Fim da moralidade.;Negativo
MichelTemer Esses sim precisam de indenizaçao do governo. GloboNews ;Neutro
Iveco entrega 628 ônibus escolares para o Governo de Minas Gerais | Na Arte da Busologia ;Positivo
Estado de Minas. Metrô e anel fora dos planos em 2017. ;Negativo
mrc_mg Non basta cambiare canale, bisogna cambiare ennesimo Governo abusivo e soprattutto politici arroganti;Neutro
Iveco faz entrega de 628 ônibus escolares ao Governo de Minas. ;Positivo
Eu já sabia, que ver os maus caráter vermelhos defender este bandido!!! Você aí que votou neste cafageste,... ;Negativo
mtv_anab esse sotaque de minas seu ❤❤❤ melhor estado não é msm? Amo! ;Neutro
Iveco vende 628 ônibus ao Governo de Minas Gerais - Jornauto ;Positivo
Fernando Pimentel (PT),decretou estado de calamidade financeira e vem atrasando os salários do funcionalismo públic… ;Negativo
Multi_Anime no puedo decidirme, por eso di MG y RT. Mi infancia sin alguno de los dos hubiera estado incompleta.;Neutro
"New post: ""Fernando Pimentel entrega viaturas à PM em Governador Valadares"" ";Positivo
Fernando Pimentel , governador petista de Minas, já tem um e vai comprar mais dois. ;Negativo
mvbill Salve,em MG ta do mesmo estado;Neutro
Notícia: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios ;Positivo
Fernando Pimentel, o governador que decretou “calamidade financeira” no Estado de Minas Gerais e parcelou os... ;Negativo
NataliaAssis0 Se você mora em Água Doce do Norte-ES, as capela mais próximas ficam em Governador Valadares-MG e Nova Venécia-ES.;Neutro
RT diarioaco: Governo de Minas entrega 401 veículos para o transporte de alunos da rede pública de ensino - ;Positivo
Governador de MG uma VERGONHA NACIONAL e cara-de-pau GPronaldo13 New_Delia neusamandrade LeilaneNeubarth carlastrass leticiaoliveira ;Negativo
OAB_MG Segue o causador da nota ;Neutro
RT governomg: Governador Fernando Pimentel entrega 401 veículos para transporte escolar. ;Positivo
Governador de MG_ busca filho em gandaia com helicóptero do Governo: ;Negativo
oficialmchariel vou te dar uma dica, não vai mais pra BH fazer show, vai pra Governador Valadares MG que vai dar certo cola que é sucesso +;Neutro
RT governomg: Governador Fernando Pimentel entrega à pmmg190 viaturas para o Território Vale do Aço. ;Positivo
Governador de Minas é chamado de vagabundo e ladrão em shopping de São Paulo ;Negativo
omonstax Porq vc não pensou em fazer faculdade aqui em mg? Ou mais pertinho do meu estado.;Neutro
RT johnnygost: Fernando Pimentel entrega viaturas à PM em Governador Valadares ;Positivo
Governador De Minas Se Defende Em Redes Sociais Por Levar Filho Em Festa No Helicópero Do Estado: ;Negativo
otempo vão cobrir isto? ;Neutro
RT MeilingTamiozzo: Pimentel: MG está funcionando enquanto estados vizinhos estão em colapso - Politica - Estado de Minas ;Positivo
Governador De Minas Se Defende Em Redes Sociais Por Levar Filho Em Festa... ;Negativo
pauloralin professor mande um abraço pra turma de Governador Valadares! MG;Neutro
RT otempo: Governo de Minas e Iveco entregam 401 ônibus para escolar a municípios ;Positivo
Governador de Minas usa helicóptero do Estado para buscar filho em festa via UOLNoticias UOL;Negativo
PietroCamargos estado em q ironicamente os pedágios eram mt mais caro q os de minas;Neutro
RT TransitoBH: Detran-MG realiza ações de educação de trânsito durante mês de fevereiro - Gerais - Estado de Minas ;Positivo
Governador de Minas, que usou helicóptero para buscar seu filho em uma festa, quer comprar mais dois... -… ;Negativo
radioitatiaia olhar para os bairros, tem tudo pra ser o futuro governador de minas.;Neutro
RT TransitoBH: Google e BHTrans disponibilizam horários das linhas municipais de BH em tempo real - Gerais - Estado de Minas ;Positivo
Governador petista Fernando Pimentel e aliados, querem mordomias na crise, e que o povo pague a conta. ;Negativo
Raiaum amigo quero muito estou completamente apaixonada pelo grande estado de MG;Neutro
Chamada inicial para designação terá início no dia 18 de janeiro de 2017 ;Positivo
Governador Petista Têm se dedicado ao seu novo negócio: _ HELICÓPTEROS.... ;Negativo
" se eu ouvir nome de cidade tenho que falar o estado...""";Neutro
Secretaria irá implantar novo sistema de designação em 2017 ;Positivo
Governo de #Minas gasta R$ 50,8 milhões com helicópteros ;Negativo
ReisDdaniel qualquer 1 tem mais brasileiro q o alt mineiro. ate o bahia se trocasse de estado com o cruzeiro ,bahia seria o maior de minas;Neutro
CRONOGRAMA DE DESIGNAÇÃO EM 2017 PARA AS ESCOLAS PÚBLICAS ESTADUAIS DE MINAS. ;Positivo
Governo de MG gasta R$ 50,8 milhões com helicópteros - ;Negativo
rocsrodrigo lucianaccc Não é a realidade de todas, mas MG, DF, GO, dentre outros. São totalmente diferentes de um Estado p outro.;Neutro
Nao deixe de ler. AlexWEllis também elogiou a qualidade do ensino em Minas Gerais. ;Positivo
Governo de MG gasta R$ 50,8 milhões com helicópteros ;Negativo
sebuscasedona FundacionBADAN se solicita HERCEPTIN DE 440 MG PARA PACIENTE MARIANA REINOZA, ESTADO MERIDA;Neutro
Os alunos poderão optar por Desenhista de Produtos Gráficos, Analista de Mídias Sociais, Desenvolvedor de Jogos... ;Positivo
Governo de MG põe em sigilo dados sobre voos de Pimentel - 08;Negativo
sebuscasedona Buenos días, requiero paroxetina o fluoxetina de 20 mg o prozac, en Valencia, Estado Carabobo.Agradecida de antemano.;Neutro
Obras de nova escola do SENAI seguem a todo vapor em Pará de Minas – Total 98 FM ;Positivo
Governo de MG põe em sigilo dados sobre voos de Pimentel ;Negativo
Seriacoswik marcovanbastenr blogvaimengao _AFlamenguista jaimetricolorSP estado RJ;Neutro
Fomentar a educação na zona rural de Minas Gerais é um dos objetivos da Fundamar. Conheça mais: ;Positivo
Governo de Minas dá respostas à Justiça sobre calamidade financeira - Politica - Estado de Minas ;Negativo
srsbianca governador valadares mg ;Neutro
Aluno de mestrado em Divinópolis desenvolve método de diagnóstico de câncer de boca ;Positivo
Governo de Minas deveria pedir a Istoé que apresente documentos que comprovem a manchete helicópteros de Pimentel.Ô gente chega de manobra;Negativo
teresalopp como sabía que ibas a dar mg a ese tweet... sabes que he estado a punto de mencionarte en él? Simbiosis de primas everywhere;Neutro
#namídia IFTM abre seleção para professoressubstitutos em Uberlândia #G1 ;Positivo
Governo de Minas Gerais compra mais 2 helicópteros após decretar estado de calamidade financeira - The News Brazil ;Negativo
thneves10 Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. ;Neutro
UFMG abre concurso para Professores ;Positivo
Governo de Minas Gerais compra mais dois helicópteros - Política - Estadão ;Negativo
uailiv minas é o melhor estado;Neutro
Contratação de professores começa nesta terça-feira em Juiz de Fora ;Positivo
Governo de Minas Gerais compra mais dois helicópteros ;Negativo
Ueiler2 Risco de calote de Estados com a União cresce - Politica - Estado de Minas ;Neutro
"New post: ""Contratação de professores começa nesta terça-feira em Juiz de Fora"" ";Positivo
Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros ;Negativo
wendy_muiz MeEntristece jajajajajajajajajajajajajaa me copie de un estado que mg pero nqv bebe;Neutro
#timbeta #globo Contratação de professores começa nesta terça-feira em Juiz de Fora ;Positivo
Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros via bol ;Negativo
willmesmo Governador Valadares leste de Minas;Neutro
Contratação de professores começa nesta terça-feira em Juiz de Fora;Positivo
Governo de Minas Gerais gasta R$ 50,8 milhões com helicópteros via UOLNoticias UOL;Negativo
[Corrupção] Benjamin Netanyahu se diz inocente após acusações de corrupção - Estado de Minas… ;Neutro
Chamada inicial para designação da SEE-MG terá início no dia 18 de janeiro de 2017 - ;Positivo
Governo de Minas Gerais gastará R$ 50,8 milhões com helicópteros ;Negativo
[Corrupção] Mais de um milhão de pessoas punidas por corrupção na China ... - Estado de Minas… ;Neutro
Chamada inicial para designação da SEE-MG terá início no dia 18 de janeiro de 2017 -... ;Positivo
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos ;Negativo
❤️Governador Valadares, Minas Gerais ;Neutro
Contratação de professores começa nesta terça-feira em Juiz de Fora: Na primeira chamada, serão convocados…… ;Positivo
Governo em calamidade financeira: BB avisa Justiça que Minas não tem recursos: ;Negativo
6;Neutro
RT ElsonRego1: Contratação de professores começa nesta terça-feira em Juiz de Fora ;Positivo
Governo mineiro admite superlotação nos presídios. Com 60 mil detentos, MG tem 2ª maior população carcerária: ;Negativo
8;Neutro
Aprender uma nova língua é uma das metas para 2017? Não perca tempo, escolha uma escola de idiomas e matricule-se! ;Positivo
Isso é que é preocupante para o nosso Estado falido pelo Pilantrel. ;Negativo
100% correto o Fernando. Esperem, entretanto, quando CF negar o mesmo arrego a MG a atualização da Narrativa ™: foi… ;Neutro
O uso do rádio como ferramenta pedagógica.Confira. ;Positivo
Juízes e desembargadores de Minas recebem até R$ 127 mil de auxílio-moradia - Politica - Estado de Minas ;Negativo
102 Mg En Un Estado No Lo Puedo Creer ;Neutro
Amanhã, dia 03;Positivo
Justiça trava acesso a voos de governador de MG em aeronaves oficiais ou fretadas ;Negativo
14 mrortos em Minas Gerais. Com a alta incidência, a Secretaria de Estado de Saúde mantém alerta para moradores e... ;Neutro
Contratação de professores começa nesta terça-feira em Juiz de Fora #G1 ;Positivo
Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a... ;Negativo
15h05-ATUALIZAÇÃO: CarroXCarro: BR 381, Bom Destino, Sta Luzia. Acidente envolveu 5 carros. 3 víts estado grave. 2 víts ferimentos leves...;Neutro
#EducaçãoMG Horta escolar incentiva educação ambiental e alimentação saudável na rede pública estadual.… ;Positivo
MAIS GASTOS: Em calamidade financeira, governo de MG compra mais helicópteros ;Negativo
2 Mg nomás tubo mi estado jaja;Neutro
Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas.… ;Positivo
Manifestantes protestam contra aumento das passagens de ônibus em BH - Gerais - Estado de Minas ;Negativo
2) Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta.;Neutro
RT governomg: Designação 2017 será feita via web em sistema informatizado para todos os cargos, exceto para PEB regente de aulas. ;Positivo
Mas este Fernando Pimentel é um cara de pau... com o Estado de MG falido, ele sendo investigado, o filho voando... ;Negativo
4 jovens negros tortura deficiente mental por 'ser branco' e 'eleitor do Trump' - Internacional - Estado de Minas ;Neutro
Exposições, caminhadas e oficinas animam férias no Museu de História Natural. Acesse e saiba como participar: ;Positivo
Mas o povo lá curte helicóptero msm ;Negativo
4. Hailey tem uma tatuagem escrita “Minas Gerais” estado em que sua avó nasceu. ;Neutro
RT bibliotecafoa: Aluno de mestrado em Divinópolis desenvolve método de diagnóstico de câncer de boca. #saúdebuxal #câncerbucal... ;Positivo
Mas pra viajar de helicóptero com o filho tem dinheiro sim... ;Negativo
50 indirectas por fb y y no ella le pone mg al estado del bobitoese.;Neutro
PMMG190 - Processo Seletivo para designação - CTPM;Positivo
Mesmo em ‘calamidade financeira’, governo de MG compra mais dois helicópteros ;Negativo
69- Una de las pocas minas que a estado para mi... Te quiero pichona❤;Neutro
